x1,x2,y,aug
75.29625287328786,25.968039051111795,1.0,0
68.78697613396655,71.66080405820139,1.0,0
72.6480725023683,30.88680610546363,0.0,0
45.62136390601893,36.739742997710614,0.0,0
37.96676245465434,67.35186933771328,1.0,0
54.933847581970085,23.078049909988863,0.0,0
53.66610281509395,58.43170752682123,1.0,0
33.822138650052366,76.36595895434934,1.0,0
30.61260991034255,60.864962220316045,1.0,0
61.02310999743795,67.35266334349468,1.0,0
41.38408864562297,63.531723150656326,1.0,0
49.12165144939097,35.980721024215725,0.0,0
25.112678639477576,77.21351953864686,1.0,0
73.92713071404783,82.99776331375132,1.0,0
74.73581095936113,34.67024025202559,1.0,0
45.51065489748449,19.242355958775548,0.0,0
82.35348382358575,73.32200343776823,1.0,0
47.450076857736875,42.829530338415665,0.0,0
64.00038615041682,11.431088131170618,0.0,0
29.507140841220508,56.11674504828973,1.0,0
51.74136715646851,100.0,1.0,0
60.48202373888078,68.91940598011598,1.0,0
39.14801227108954,76.237966589578,1.0,0
41.85302870831028,33.735588114290884,0.0,0
25.014020934287323,53.97452852017648,1.0,0
46.36182402926845,17.495642448137197,0.0,0
47.32186371978391,77.51515908981608,1.0,0
80.4496480671974,79.73413776009282,1.0,0
60.339134625307764,26.28242812532322,0.0,0
25.230841493756824,58.61110161548731,1.0,0
24.68244193604058,14.911611606830844,0.0,0
65.92413582099475,30.626671711519883,0.0,0
55.05466558468998,80.38789503320116,1.0,0
59.83498094477683,30.206443544863014,0.0,0
54.142443593486355,26.809767746624114,0.0,0
49.41116751498856,26.923062607721764,0.0,0
51.474335222174595,65.75518116270747,1.0,0
65.3468155980858,63.494537029670596,1.0,0
68.01680577508155,32.86906704699778,0.0,0
76.69825013069564,33.92744471877637,1.0,0
38.38038349094449,61.688980446302736,1.0,0
53.84232124803192,67.49562354820029,1.0,0
14.84945637271015,18.508426580116538,0.0,0
55.738569297523554,21.673206938773074,0.0,0
84.93182159019568,79.169672638295,1.0,0
73.91946117842906,66.8470356563872,1.0,0
82.22112106024979,41.471430874580975,1.0,0
67.55420702226525,58.73416320280466,0.0,0
45.28645313077277,34.91424751011225,0.0,0
53.46835540464275,26.111250041998534,0.0,0
70.65746997719413,68.52665593625655,1.0,0
43.79080266988405,74.38678372049912,1.0,0
36.88000488448913,57.300754746325666,1.0,0
37.48699744779106,74.63864878072212,1.0,0
93.92094017746852,64.78955674593328,1.0,0
33.704762926937846,75.46703187504158,1.0,0
27.949681076330464,31.076665005604596,1.0,0
26.636339108946682,51.59488427229243,1.0,0
58.586257932149074,27.037368448996663,1.0,0
39.61258447998995,92.63070867211378,1.0,0
22.255443633801526,52.769948446776795,1.0,0
77.63440363202282,28.568672583232264,1.0,0
21.52222574832738,21.605583843518392,0.0,0
59.17080694234122,98.98787804496367,1.0,0
55.82816434569102,50.43606254425745,0.0,0
48.645876266163135,34.72519041578328,0.0,0
71.98127710269989,31.52429799448882,0.0,0
26.77040725037306,39.34729790028558,1.0,0
65.45019205765547,53.98111082905557,1.0,0
75.22414590747259,32.445888939749025,1.0,0
31.398772102372323,86.66124742091684,1.0,0
44.04768983168453,48.70483539937688,0.0,0
84.59918608803854,84.88221619647084,1.0,0
76.95019435492787,66.27740581050662,1.0,0
73.92440600609021,38.381718408639884,0.0,0
38.273516799763065,42.96024608122348,0.0,0
64.80304516965305,30.673291994580552,0.0,0
32.78947202940598,42.38603824933159,0.0,0
100.0,69.1067552781622,1.0,0
37.84304991357562,83.69894431062042,1.0,0
30.657353588168213,67.91506083033259,0.0,0
0.0,25.30324609591058,0.0,0
47.93597627772229,41.21172494766586,0.0,0
76.75055111547596,72.13922082649002,1.0,0
55.83429970438445,65.72828924939303,1.0,0
39.20007773266783,0.0,0.0,0
42.77228239574705,34.660074540484246,0.0,0
55.0909627036413,77.15544414198699,1.0,0
73.69077637460383,37.15631187145393,0.0,0
83.06000187497361,67.56918404446394,1.0,0
80.78434106578634,37.72302344180638,1.0,0
64.58765295024094,22.836080679103056,0.0,0
73.54213848136214,31.486541759339914,0.0,0
66.86094722195686,39.14794752308569,0.0,0
43.79351330757479,38.69518185468308,0.0,0
13.92681818810316,16.400955423611464,0.0,0
59.396254369758736,27.054567548743353,0.0,0
64.52618114534876,32.43333407921376,0.0,0
37.81075814214175,61.78874945451914,1.0,0
9.918118061449457,27.972194931362456,0.0,0
12.925189674473787,36.13876405952755,0.0,0
44.3889673553149,23.41225875033292,0.0,0
28.497346064905994,85.77016424744211,1.0,0
56.63555353598886,36.136481082599374,0.0,0
23.819842940698503,28.724784616080022,0.0,0
67.02097436433395,34.62380128683252,0.0,0
60.89594591605398,59.314647400891666,1.0,0
7.843592218526689,56.7444144280728,1.0,0
38.020823900164444,55.729334675536535,1.0,0
49.31058281817142,67.91248861877773,1.0,0
33.740519255556364,39.78783566302909,0.0,0
40.09016058789431,17.996490201796636,0.0,0
32.008562986057306,90.36352676247031,1.0,0
73.75376119842116,32.27767728555897,0.0,0
16.279190759633124,42.2360422701951,1.0,0
60.48731080658506,74.78420820082118,1.0,0
5.996365294780294,50.15025983882093,1.0,0
36.376601150943245,3.376094974871429,0.0,0
74.44473421321646,36.334215611738315,1.0,0
15.450265153254824,55.16057495649762,1.0,0
81.49796923436867,34.09885790638082,1.0,0
47.999675966097705,22.531331304196087,0.0,0
63.97973629064943,26.95200082224814,0.0,0
74.4101625838124,73.34594982230398,1.0,0
29.09074270990856,32.703777716479486,0.0,0
42.241563852752165,31.995784824385108,0.0,0
61.730499004051644,21.41614161582259,0.0,0
46.149063210905055,88.5558944372674,1.0,0
53.04100991909405,80.19993835262869,1.0,0
72.76607434506788,27.121167118191053,0.0,0
45.341623831432,72.45181014437556,1.0,0
38.33514869284429,94.78964771770916,1.0,0
63.40612323525019,32.26756376493022,0.0,0
66.5657472867127,66.9586633629926,1.0,0
12.24594798646314,9.377448193890107,0.0,0
30.464087839801383,70.86557654354063,1.0,0
50.88614265619766,65.27980761539081,1.0,0
13.825960091135775,21.454795530740643,0.0,0
19.771454334441973,37.810694572156685,0.0,0
74.97119726164603,36.36141586159804,1.0,0
72.17836473208013,67.10764571451875,1.0,0
60.14554166107886,28.854917837488358,0.0,0
8.091049559865342,19.260427204995878,0.0,0
33.832204010075436,54.108442512839225,0.0,0
16.382516391468865,19.84738283629715,0.0,0
69.36875719002173,75.18972624656304,1.0,0
58.107845981029726,70.42995111822414,1.0,0
33.74598445823169,21.13177774988428,0.0,0
67.28906397844584,45.56101860276394,0.0,0
49.2269107666255,78.45472082796134,1.0,0
36.56772819787254,52.40942766867778,1.0,0
87.5637066400437,33.204292450906514,1.0,0
63.97058734751154,24.059731567088633,0.0,0
72.82681331405999,90.50814237204517,1.0,0
59.41651933483038,68.30233351111012,1.0,0
23.40878666726792,53.4667238605703,1.0,0
65.21730879677314,62.85708837239506,1.0,0
35.60805722483392,56.435176462994654,1.0,0
36.96701990743742,54.72101105034578,1.0,0
31.749077057349613,26.88770181577941,0.0,0
41.92302626431395,52.40664098953353,1.0,0
32.99431955260225,48.471362065612084,1.0,0
47.99386567073019,46.55261038761531,0.0,0
11.910887174289481,60.2913368271751,1.0,0
68.35408748330258,28.101723353172137,0.0,0
51.225141839526735,75.35189335984683,1.0,0
38.08167759680819,30.136057774122726,0.0,0
61.974703683205114,68.44313183389154,1.0,0
74.55519469151582,72.19897760574463,1.0,0
33.124098083629576,25.664734722282056,0.0,0
42.50603128002814,69.06797987113154,1.0,0
48.210756304251916,42.300870407418614,0.0,0
47.58592260630827,76.84914171217989,1.0,0
93.59135982887796,69.51305670996074,1.0,0
18.814638761833262,59.34346632618862,1.0,0
26.7074911283284,66.14897611340334,1.0,0
21.87571023531252,76.74115440257758,1.0,0
33.414075855970886,49.84403310182331,1.0,0
76.66924263605823,36.33292099008782,1.0,0
36.723939838723055,33.022951070325455,0.0,0
36.75423029644955,55.96106861302209,1.0,0
61.326352009623385,26.671632478059237,0.0,0
40.90222268712066,25.40828775836854,0.0,0
32.25640594976276,18.80082956847178,0.0,0
33.13881943445887,62.24783901025448,1.0,0
86.00817596223985,70.85636509129468,1.0,0
58.333294372681735,64.37936291713491,1.0,0
52.004888995906505,50.006576059927575,0.0,0
16.55927537584246,70.2762173565107,1.0,0
56.398654634870894,29.29485599867508,0.0,0
70.74096559866285,31.347106810141607,0.0,0
87.52439789142993,80.30745919014048,1.0,0
35.0169365429788,32.02971774602534,0.0,0
62.9211597602773,63.40316666119076,1.0,0
37.07287399822951,15.947944645300993,0.0,0
21.047577365228427,66.20268723322395,1.0,0
53.53792207920283,83.11528704645868,1.0,0
37.94321047090153,51.3870534230631,1.0,0
41.65358244431362,47.48498398795998,1.0,0
61.28741875465664,30.91444300130205,0.0,0
12.495199632090506,2.470478774498842,0.0,0
75.1685142976488,65.47248321358174,1.0,0
34.29975546217622,67.16871491142003,1.0,0
68.3331360789164,29.490844951583874,0.0,0
20.84125804170439,21.62197225113483,0.0,0
65.16899414732492,28.94709569981762,0.0,0
27.6737525978136,65.65007918766254,1.0,0
27.24539862569364,44.4194403865184,1.0,0
63.635671724790164,27.329042336704894,0.0,0
50.68395473611418,80.14637817283426,1.0,0
22.813015534969384,34.332365510999274,0.0,0
48.46746214385107,24.14303996157983,0.0,0
27.706414583410265,46.07497438016264,1.0,0
31.366485856246413,9.827467419568183,0.0,0
29.852518381882643,53.161744511845555,1.0,0
71.57778196999887,35.9235854115348,0.0,0
63.7036788267142,24.177414920722466,0.0,0
53.509945408274994,60.89928662110516,1.0,0
39.59340012649567,60.813607622494494,1.0,0
37.90009996904008,50.792186907619765,0.0,0
74.46181829851173,30.710575510318417,1.0,0
52.88001877621223,71.20915968451807,1.0,0
45.813205966036215,75.4615235836227,1.0,0
55.392724618645914,87.17396329143733,1.0,0
82.35234294593073,67.04436567574278,1.0,0
30.50575187637578,61.640875828198794,1.0,0
12.519310317537718,3.6801937696823064,0.0,0
38.14993549238291,62.53568853888758,1.0,0
55.16492806139941,29.36718251053477,0.0,0
58.444870038111496,29.1149226962038,0.0,0
43.60740206332295,29.785253157623075,0.0,0
73.71800496591426,30.769931488440385,0.0,0
31.821991376985277,25.363416882960426,0.0,0
32.98434707334453,41.8502600148755,0.0,0
38.38476192647458,0.30656928543024053,0.0,0
24.594271010066567,14.881804568558385,0.0,0
58.37415822013262,20.04738169206282,0.0,0
29.483142686106454,74.3184839173622,1.0,0
45.86363160204755,70.70025023890946,1.0,0
53.72304564902789,92.8007570799992,1.0,0
43.44853547132875,50.10626113677142,1.0,0
