x1,x2,y,aug
64.57050126424208,31.920140055777367,1,0
79.04170199849746,9.285253737135623,1,0
33.99279784744076,76.39743019872304,1,0
34.72008410385206,75.76338725213567,1,0
18.885344161057137,8.07821908733027,1,0
22.26162245183467,73.80733711908543,1,0
18.83377671941245,70.12177906895685,1,0
0.0,41.51946065285462,1,0
63.331147891083894,2.7254768116143824,1,0
65.6312637470702,95.84696540873676,1,0
5.788813930040805,58.399779432753654,1,0
13.099844157576964,66.44949840650462,1,0
66.44350460152013,32.8906392038682,1,0
70.22177418154895,57.2024987315629,1,0
67.80216135876412,94.90753966165269,1,0
75.63774297397264,91.21866542629779,1,0
96.31160852335417,68.22556125543466,1,0
34.23997792729553,1.462688807433779,1,0
71.13108850298305,55.411454799396445,1,0
29.56916316156163,2.9377018283531693,1,0
70.93797712813951,38.376874838291705,1,0
6.348853833045555,58.728171572105126,1,0
97.36995755626698,63.47791730851762,1,0
64.57593429266798,66.47113006883671,1,0
41.60164369174624,0.10834395551349521,1,0
99.30907553088547,58.35803098446426,1,0
70.61102128912265,39.497204603183086,1,0
6.079695171913361,21.342811391170873,1,0
71.07236116495544,42.93368826003475,1,0
72.46228608223485,46.24942299462946,1,0
64.31582485266568,32.03081692792032,1,0
72.10891122648479,53.393381758587545,1,0
6.146349894640878,58.010051277932085,1,0
93.99575823906791,26.59288549814494,1,0
48.64949450039768,99.77553003053633,1,0
97.75218588381553,31.344873565512778,1,0
27.593002070822305,74.52039502234095,1,0
0.17546137946130694,39.0413047752841,1,0
56.07139049034663,27.042658071087555,1,0
63.89255527678765,3.0311643175897713,1,0
58.568276799274564,27.729882169588176,1,0
95.61633557075785,68.35642253310901,1,0
71.37621242333122,4.9944865295323515,1,0
100.0,44.746641966242244,1,0
64.48593186265559,2.212292392728509,1,0
57.22006816790069,1.169784637911075,1,0
81.28165884019757,87.40409527132672,1,0
96.52420723046588,67.4278219251832,1,0
63.22300616852456,29.993666823702124,1,0
6.253049206665125,58.78819143631503,1,0
1.036842476398156,47.28768945845433,1,0
65.12645024021785,32.816555152990745,1,0
71.7710080134963,42.38276501777559,1,0
52.65054571241149,100.0,1,0
60.90599873169457,68.824384269328,1,0
92.58993338657292,73.51865317353861,1,0
71.7405317982521,43.602067320537294,1,0
69.26106556621578,36.277114839900946,1,0
48.39041006889789,75.48365065455214,1,0
51.28427927827591,73.81651876402819,1,0
13.781391521734578,67.14475248803785,1,0
43.67974386267685,75.71652680795388,1,0
7.29380738138949,20.225563533103188,1,0
63.40451462529886,30.597381681362208,1,0
95.95228152922157,28.49028083150747,1,0
62.31471078294759,68.34743265158997,1,0
87.65252856319985,80.05415469894149,1,0
92.10585868231283,76.24504297096,1,0
46.5762364532199,24.382862825798696,1,0
99.12766201976915,53.424749097777294,1,0
47.97389888892498,0.02198459073493807,1,0
51.17139830354851,25.1868817713509,1,0
51.10237656938349,73.46340180051794,1,0
6.063795624656718,21.938083909830503,1,0
14.131736435766044,12.375281529516851,1,0
49.537245514809555,0.0,1,0
27.922235041755854,3.9321268458663043,1,0
76.81833787788159,90.11275280502838,1,0
76.41387698817928,6.88801903759985,1,0
78.59309708023846,9.862620401953638,1,0
65.27996004672349,32.51262581089468,1,0
1.7322000473879808,46.844767320356866,1,0
98.94496229165127,60.576752160335175,1,0
47.24364836256606,24.629485815985568,1,0
71.77023363640275,48.74619528690366,1,0
66.627711754088,33.447396805920185,1,0
99.92959946919161,54.44985934382681,1,0
53.71701430314714,25.36724665323071,1,0
0.9173148766815192,44.75834263002987,1,0
0.7847483195083244,42.90567498786228,1,0
86.71252350483046,15.141785094984009,1,0
38.465371422291064,76.54010086801031,1,0
79.01747004463513,87.17366737960629,1,0
53.98084802747528,73.1255622512014,1,0
3.7447457419206707,25.886090785669392,1,0
55.68718387545947,26.694216941008037,1,0
14.043988950424477,11.826992744184635,1,0
32.04730922119287,2.4357803840443717,1,0
77.7398491211351,8.91618410041581,1,0
